panukb_phenotype_id,trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,category,pops,num_pops,pops_pass_qc,num_pops_pass_qc,is_binary,is_quantitative,is_both_sexes,filename,filename_tabix,aws_path,aws_path_tabix,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,phenotype_qc_AFR,phenotype_qc_AMR,phenotype_qc_CSA,phenotype_qc_EAS,phenotype_qc_EUR,phenotype_qc_MID
continuous|23114|both_sexes||irnt,continuous,23114,both_sexes,,irnt,Leg predicted mass (right),"Body composition estimation by impedance measurement. Right leg predicted mass. in Kg, 0.1 increments.",,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,"AFR,AMR,CSA,EAS,EUR,MID",6,"AFR,CSA,EUR",3,False,True,True,continuous-23114-both_sexes-irnt.tsv.bgz,continuous-23114-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23114-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23114-both_sexes-irnt.tsv.bgz.tbi,6458.0,961.0,8658.0,2662.0,413146.0,1535.0,,,,,,,PASS,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
continuous|23115|both_sexes||irnt,continuous,23115,both_sexes,,irnt,Leg fat percentage (left),Body composition estimation by impedance measurement. Left leg fat percentage Range 1-75% in 0.1% increments.,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EAS,EUR,MID",4,False,True,True,continuous-23115-both_sexes-irnt.tsv.bgz,continuous-23115-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23115-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23115-both_sexes-irnt.tsv.bgz.tbi,6457.0,961.0,8658.0,2661.0,413138.0,1535.0,,,,,,,h2_z_insignificant,n_too_low,PASS,PASS,PASS,PASS
continuous|23116|both_sexes||irnt,continuous,23116,both_sexes,,irnt,Leg fat mass (left),"Body composition estimation by impedance measurement. Left leg fat mass Left leg free mass in Kg, 0.1 increments.",,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,"AFR,CSA,EAS,EUR,MID",5,"CSA,EAS,EUR,MID",4,False,True,True,continuous-23116-both_sexes-irnt.tsv.bgz,continuous-23116-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23116-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23116-both_sexes-irnt.tsv.bgz.tbi,6455.0,,8658.0,2661.0,413135.0,1535.0,,,,,,,h2_z_insignificant,,PASS,PASS,PASS,PASS
continuous|23117|both_sexes||irnt,continuous,23117,both_sexes,,irnt,Leg fat-free mass (left),"Body composition estimation by impedance measurement. Left leg fat free mass. Left leg fat free mass in Kg, 0.1 increments.",,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,"AFR,AMR,CSA,EAS,EUR,MID",6,"AFR,CSA,EUR,MID",4,False,True,True,continuous-23117-both_sexes-irnt.tsv.bgz,continuous-23117-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23117-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23117-both_sexes-irnt.tsv.bgz.tbi,6455.0,960.0,8658.0,2661.0,413118.0,1535.0,,,,,,,PASS,n_too_low,PASS,h2_z_insignificant,PASS,PASS
continuous|23118|both_sexes||irnt,continuous,23118,both_sexes,,irnt,Leg predicted mass (left),"Body composition estimation by impedance measurement. Left leg predicted mass. in Kg, 0.1 increments.",,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,"AFR,AMR,CSA,EAS,EUR,MID",6,"AFR,CSA,EUR",3,False,True,True,continuous-23118-both_sexes-irnt.tsv.bgz,continuous-23118-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23118-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23118-both_sexes-irnt.tsv.bgz.tbi,6455.0,960.0,8658.0,2661.0,413113.0,1535.0,,,,,,,PASS,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
continuous|23119|both_sexes||irnt,continuous,23119,both_sexes,,irnt,Arm fat percentage (right),Body composition estimation by impedance measurement. Right arm fat percentage Range 1-75% in 0.1% increments.,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,"AFR,CSA,EAS,EUR,MID",5,"AFR,CSA,EUR,MID",4,False,True,True,continuous-23119-both_sexes-irnt.tsv.bgz,continuous-23119-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23119-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23119-both_sexes-irnt.tsv.bgz.tbi,6454.0,,8658.0,2660.0,413107.0,1535.0,,,,,,,PASS,,PASS,h2_z_insignificant,PASS,PASS
continuous|23120|both_sexes||irnt,continuous,23120,both_sexes,,irnt,Arm fat mass (right),"Body composition estimation by impedance measurement. Right arm fat mass. Right arm fat mass in Kg, 0.1 increments.",,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,"AFR,CSA,EAS,EUR,MID",5,"AFR,CSA,EUR,MID",4,False,True,True,continuous-23120-both_sexes-irnt.tsv.bgz,continuous-23120-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23120-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23120-both_sexes-irnt.tsv.bgz.tbi,6454.0,,8658.0,2660.0,413080.0,1535.0,,,,,,,PASS,,PASS,h2_z_insignificant,PASS,PASS
continuous|23121|both_sexes||irnt,continuous,23121,both_sexes,,irnt,Arm fat-free mass (right),"Body composition estimation by impedance measurement. Right arm fat free mass Right arm fat free mass in Kg, 0.1 increments.",,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,"AFR,AMR,CSA,EAS,EUR,MID",6,"AFR,CSA,EUR,MID",4,False,True,True,continuous-23121-both_sexes-irnt.tsv.bgz,continuous-23121-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23121-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23121-both_sexes-irnt.tsv.bgz.tbi,6454.0,960.0,8658.0,2660.0,413074.0,1535.0,,,,,,,PASS,n_too_low,PASS,h2_z_insignificant,PASS,PASS
continuous|23122|both_sexes||irnt,continuous,23122,both_sexes,,irnt,Arm predicted mass (right),"Body composition estimation by impedance measurement. Right Arm predicted mass in Kg, 0.1 increments.",,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,"AFR,AMR,CSA,EAS,EUR,MID",6,"AFR,CSA,EUR",3,False,True,True,continuous-23122-both_sexes-irnt.tsv.bgz,continuous-23122-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23122-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23122-both_sexes-irnt.tsv.bgz.tbi,6454.0,960.0,8657.0,2660.0,413067.0,1535.0,,,,,,,PASS,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
continuous|23123|both_sexes||irnt,continuous,23123,both_sexes,,irnt,Arm fat percentage (left),Body composition estimation by impedance measurement. Left arm fat percentage Range 1-75% in 0.1% increments.,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,"AFR,CSA,EAS,EUR,MID",5,"AFR,CSA,EUR,MID",4,False,True,True,continuous-23123-both_sexes-irnt.tsv.bgz,continuous-23123-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23123-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23123-both_sexes-irnt.tsv.bgz.tbi,6454.0,,8657.0,2660.0,413046.0,1535.0,,,,,,,PASS,,PASS,h2_z_insignificant,PASS,PASS
continuous|23124|both_sexes||irnt,continuous,23124,both_sexes,,irnt,Arm fat mass (left),"Body composition estimation by impedance measurement. Left arm fat mass. Left arm fat mass in Kg, 0.1 increments.",,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,"AFR,CSA,EAS,EUR,MID",5,"AFR,CSA,EUR,MID",4,False,True,True,continuous-23124-both_sexes-irnt.tsv.bgz,continuous-23124-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23124-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23124-both_sexes-irnt.tsv.bgz.tbi,6454.0,,8656.0,2660.0,413007.0,1535.0,,,,,,,PASS,,PASS,h2_z_insignificant,PASS,PASS
continuous|23125|both_sexes||irnt,continuous,23125,both_sexes,,irnt,Arm fat-free mass (left),"Body composition estimation by impedance measurement. Left arm fat free mass Left arm fat free mass in Kg, 0.1 increments.",,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,"AFR,AMR,CSA,EAS,EUR,MID",6,"AFR,CSA,EUR",3,False,True,True,continuous-23125-both_sexes-irnt.tsv.bgz,continuous-23125-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23125-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23125-both_sexes-irnt.tsv.bgz.tbi,6453.0,960.0,8655.0,2660.0,412998.0,1535.0,,,,,,,PASS,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
continuous|23126|both_sexes||irnt,continuous,23126,both_sexes,,irnt,Arm predicted mass (left),"Body composition estimation by impedance measurement. Left arm predicted mass. in Kg, 0.1 increments.",,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,"AFR,AMR,CSA,EAS,EUR,MID",6,"AFR,CSA,EUR",3,False,True,True,continuous-23126-both_sexes-irnt.tsv.bgz,continuous-23126-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23126-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23126-both_sexes-irnt.tsv.bgz.tbi,6453.0,960.0,8654.0,2660.0,412983.0,1535.0,,,,,,,PASS,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
continuous|23127|both_sexes||irnt,continuous,23127,both_sexes,,irnt,Trunk fat percentage,Body composition estimation by impedance measurement. Trunk fat percentages Range 1-75% in 0.1% increments.,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR,MID",3,False,True,True,continuous-23127-both_sexes-irnt.tsv.bgz,continuous-23127-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23127-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23127-both_sexes-irnt.tsv.bgz.tbi,6453.0,960.0,8653.0,2660.0,412944.0,1535.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,PASS
continuous|23128|both_sexes||irnt,continuous,23128,both_sexes,,irnt,Trunk fat mass,"Body composition estimation by impedance measurement. Trunk fat mass Trunk fat mass in Kg, 0.1 increments.",,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,"AFR,CSA,EAS,EUR,MID",5,"CSA,EAS,EUR,MID",4,False,True,True,continuous-23128-both_sexes-irnt.tsv.bgz,continuous-23128-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23128-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23128-both_sexes-irnt.tsv.bgz.tbi,6452.0,,8653.0,2660.0,412921.0,1535.0,,,,,,,h2_z_insignificant,,PASS,PASS,PASS,PASS
continuous|23129|both_sexes||irnt,continuous,23129,both_sexes,,irnt,Trunk fat-free mass,"Body composition estimation by impedance measurement. Trunk fat free mass. Trunk fat free mass in Kg, 0.1 increments.",,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,"AFR,AMR,CSA,EAS,EUR,MID",6,"AFR,CSA,EUR",3,False,True,True,continuous-23129-both_sexes-irnt.tsv.bgz,continuous-23129-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23129-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23129-both_sexes-irnt.tsv.bgz.tbi,6451.0,960.0,8652.0,2659.0,412844.0,1535.0,,,,,,,PASS,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
continuous|23130|both_sexes||irnt,continuous,23130,both_sexes,,irnt,Trunk predicted mass,"Body composition estimation by impedance measurement. Trunk predicted mass in Kg, 0.1 increments.",,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,"AFR,AMR,CSA,EAS,EUR,MID",6,"AFR,CSA,EUR",3,False,True,True,continuous-23130-both_sexes-irnt.tsv.bgz,continuous-23130-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-23130-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-23130-both_sexes-irnt.tsv.bgz.tbi,6451.0,960.0,8649.0,2659.0,412802.0,1535.0,,,,,,,PASS,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
continuous|30000|both_sexes||irnt,continuous,30000,both_sexes,,irnt,White blood cell (leukocyte) count,"Result of ""White Blood Cell Count"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. White blood count is the number of leukocytes.   Analyser operating range was 0 to 9x10^11 cells/Litre.   Typical reference range is 3.5x10^9 to 9.6x10^9 cells/Litre.",,Biological samples > Assay results > Blood assays > Blood count,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,False,True,True,continuous-30000-both_sexes-irnt.tsv.bgz,continuous-30000-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30000-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30000-both_sexes-irnt.tsv.bgz.tbi,6281.0,950.0,8532.0,2632.0,407990.0,1548.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
continuous|30010|both_sexes||irnt,continuous,30010,both_sexes,,irnt,Red blood cell (erythrocyte) count,"Result of ""Red Blood Cell Count"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Red blood cells is the number of erythrocytes.   Analyser operating range was 0 to 2x10^13 cells/Litre.   Typical reference range is 3.9x10^12 to 5.5x10^12 cells/Litre.",,Biological samples > Assay results > Blood assays > Blood count,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR,MID",3,False,True,True,continuous-30010-both_sexes-irnt.tsv.bgz,continuous-30010-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30010-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30010-both_sexes-irnt.tsv.bgz.tbi,6281.0,950.0,8532.0,2632.0,407995.0,1548.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,PASS
continuous|30020|both_sexes||irnt,continuous,30020,both_sexes,,irnt,Haemoglobin concentration,"Result of ""Haemoglobin Concentration"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit.   Analyser operating range was 0 to 99.9g/dL   Typical reference range is 12.1 to 16.3g/dL",,Biological samples > Assay results > Blood assays > Blood count,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,False,True,True,continuous-30020-both_sexes-irnt.tsv.bgz,continuous-30020-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,6281.0,950.0,8532.0,2632.0,407994.0,1548.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
continuous|30030|both_sexes||irnt,continuous,30030,both_sexes,,irnt,Haematocrit percentage,"Result of ""Haematocrit"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Haematocrit Percentage is the relative volume of packed erythrocytes to whole blood, computed by the formula: (red blood cells x mean corpuscular volume) / 10.   Analyser operating range was 0 to 99.9%   Typical reference range is 35.4 to 47.2%",,Biological samples > Assay results > Blood assays > Blood count,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,False,True,True,continuous-30030-both_sexes-irnt.tsv.bgz,continuous-30030-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30030-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30030-both_sexes-irnt.tsv.bgz.tbi,6281.0,950.0,8532.0,2632.0,407995.0,1548.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
continuous|30040|both_sexes||irnt,continuous,30040,both_sexes,,irnt,Mean corpuscular volume,"Result of ""Mean Corpuscular Volume"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Mean Corpuscular Haemoglobin Concentration (pg) is the weight of hemoglobin in the average erythrocyte, computed by the formula: MCH = (hemoglobin/red blood cells) x 10.",,Biological samples > Assay results > Blood assays > Blood count,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,False,True,True,continuous-30040-both_sexes-irnt.tsv.bgz,continuous-30040-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30040-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30040-both_sexes-irnt.tsv.bgz.tbi,6281.0,950.0,8532.0,2632.0,407993.0,1548.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
continuous|30050|both_sexes||irnt,continuous,30050,both_sexes,,irnt,Mean corpuscular haemoglobin,"Result of ""Mean Corpuscular Haemoglobin"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit.",,Biological samples > Assay results > Blood assays > Blood count,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,False,True,True,continuous-30050-both_sexes-irnt.tsv.bgz,continuous-30050-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30050-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30050-both_sexes-irnt.tsv.bgz.tbi,6281.0,950.0,8532.0,2632.0,407992.0,1548.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
continuous|30060|both_sexes||irnt,continuous,30060,both_sexes,,irnt,Mean corpuscular haemoglobin concentration,"Result of ""Mean Corpuscular Haemoglobin Concentration"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Mean Corpuscular Haemoglobin Concentration (g/dL) is the average weight of haemoglobin in a measured dilution, computed by the formula: (haemoglobin/haematocrit) x 100.",,Biological samples > Assay results > Blood assays > Blood count,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,False,True,True,continuous-30060-both_sexes-irnt.tsv.bgz,continuous-30060-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30060-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30060-both_sexes-irnt.tsv.bgz.tbi,6281.0,950.0,8532.0,2632.0,408000.0,1548.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
continuous|30070|both_sexes||irnt,continuous,30070,both_sexes,,irnt,Red blood cell (erythrocyte) distribution width,"Result of ""Red Distribution Width"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Red blood cell Distribution Width is the size distribution spread of the erythrocyte population derived from the red blood cell histogram. It is the coefficient of variation (CV) expressed in % of the red blood cell size distribution.",,Biological samples > Assay results > Blood assays > Blood count,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,False,True,True,continuous-30070-both_sexes-irnt.tsv.bgz,continuous-30070-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30070-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30070-both_sexes-irnt.tsv.bgz.tbi,6281.0,950.0,8532.0,2632.0,407993.0,1548.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
